contract_id,seats_start,logins_total,active_users,renewed,seat_change
1555,14,79.2,11.0,1,5
1556,24,72.0,10.0,0,3
1557,8,57.166666666666664,7.0,0,3
1558,9,6.857142857142857,1.0,0,0
1559,24,104.22222222222223,14.0,1,3
1560,14,73.6,8.0,0,1
1561,33,91.8,17.0,1,12
1562,10,65.8,7.0,0,-1
1563,8,9.0,1.0,0,0
1564,17,19.75,2.0,0,5
1565,39,38.0,4.0,1,13
1566,20,90.0,12.0,1,-1
1567,8,19.714285714285715,3.0,0,1
1568,33,228.0,24.0,1,5
1569,8,13.428571428571429,2.0,1,3
1570,98,229.66666666666666,26.0,1,48
1571,16,68.8,8.0,1,6
1572,16,69.0,9.0,1,7
1573,19,92.57142857142857,12.0,1,7
1574,39,163.875,19.0,1,-6
1575,41,51.0,6.0,0,7
1576,6,43.214285714285715,5.0,0,1
1577,23,93.33333333333333,14.0,1,9
1578,17,98.0,14.0,0,1
1579,24,136.0,17.0,1,9
1580,10,72.0,8.0,1,1
1581,34,151.55555555555554,22.0,1,11
1582,47,66.6,9.0,0,18
1583,15,52.5,6.0,1,0
1584,18,79.71428571428571,9.0,1,4
1585,11,41.0,5.0,1,4
1586,34,198.85714285714286,29.0,1,-2
1587,14,61.833333333333336,7.0,1,4
1588,26,125.625,15.0,0,-4
1589,69,195.5,23.0,1,6
1590,76,205.11111111111111,26.0,1,-6
1591,40,202.66666666666666,19.0,0,5
1592,25,41.142857142857146,4.0,1,-2
1593,7,26.4,4.0,1,1
1594,81,219.11111111111111,34.0,1,36
1595,93,279.0,31.0,1,0
1596,8,9.5,1.0,1,0
1597,16,60.0,6.0,1,-2
1598,17,18.8,2.0,1,0
1599,22,120.0,15.0,0,-4
1600,19,51.8,7.0,1,-3
1601,11,27.0,3.0,1,2
1602,34,109.28571428571429,17.0,1,4
1603,39,142.5,19.0,1,6
1604,47,155.4,21.0,1,5
1605,10,48.0,7.0,1,2
1606,12,33.09090909090909,4.0,1,-1
1607,37,22.875,3.0,1,-1
1608,14,93.5,11.0,1,5
1609,25,68.83333333333333,7.0,1,1
1610,146,480.0,80.0,1,39
1611,9,74.0,8.0,1,0
1612,22,113.75,13.0,1,6
1613,30,120.0,16.0,1,11
1614,15,74.7,9.0,0,1
1615,26,91.875,15.0,1,7
1616,19,40.8,6.0,1,-2
1617,13,79.0,9.0,0,0
1618,83,144.0,16.0,0,-1
1619,9,27.0,4.0,1,-1
1620,63,160.0,20.0,1,8
1621,19,89.0,10.0,1,2
1622,5,22.5,3.0,1,0
1623,25,56.0,7.0,1,-2
1624,10,7.0,1.0,0,-1
1625,32,150.0,15.0,0,-1
1626,11,42.0,6.0,1,1
1627,58,52.0,6.0,0,26
1628,91,149.28571428571428,19.0,1,2
1629,66,93.6,12.0,1,29
1630,8,26.285714285714285,4.0,1,0
1631,12,66.25,10.0,0,-1
1632,22,108.0,12.0,1,9
1633,20,81.125,11.0,1,4
1634,18,26.4,4.0,0,0
1635,38,208.0,32.0,1,0
1636,34,42.0,6.0,1,3
1637,10,78.85714285714286,8.0,1,3
1638,28,36.0,4.0,1,1
1639,12,23.142857142857142,3.0,1,-1
1640,21,42.0,6.0,1,7
1641,36,26.0,3.0,0,-2
1642,26,24.214285714285715,3.0,0,4
1643,21,64.125,9.0,0,9
1644,49,132.0,22.0,1,-2
1645,19,76.0,10.0,1,5
1646,20,14.0,2.0,1,6
1647,10,46.285714285714285,6.0,1,-1
1648,92,493.0,68.0,1,-16
1649,34,113.16666666666667,14.0,1,0
1650,51,361.2,43.0,1,10
1651,32,101.66666666666667,15.0,1,3
1652,13,30.0,4.0,1,1
1653,26,108.5,14.0,1,0
1654,18,98.0,14.0,1,8
1655,27,150.23076923076923,21.0,1,2
1656,78,187.2,26.0,1,-10
1657,11,39.75,6.0,1,-1
1658,7,30.4,4.0,0,0
1659,10,91.8,9.0,1,0
1660,11,65.8,7.0,1,2
1661,23,29.4,3.0,1,0
1662,7,34.0,4.0,0,0
1663,6,35.0,5.0,1,2
1664,10,16.8,2.0,1,0
1665,16,99.42857142857143,12.0,1,3
1666,43,313.6,32.0,1,18
1667,38,81.4,11.0,1,-1
1668,15,14.0,2.0,0,6
1669,21,96.42857142857143,15.0,0,0
1670,46,93.33333333333333,16.0,1,15
1671,31,125.0,15.0,1,4
1672,72,209.25,27.0,1,5
1673,24,129.6,18.0,1,6
1674,47,222.0,37.0,1,0
1675,32,41.0,5.0,1,7
1676,8,25.0,3.0,0,0
1677,65,68.4,9.0,1,-11
1678,21,123.66666666666667,14.0,1,5
1679,11,70.85714285714286,8.0,0,2
1680,65,421.2,54.0,1,1
1681,46,365.5,43.0,1,10
1682,35,174.14285714285714,23.0,1,2
1683,43,33.0,6.0,1,-2
1684,26,65.33333333333333,7.0,1,6
1685,56,166.4,26.0,1,15
1686,39,108.0,15.0,1,-2
1687,64,45.5,13.0,1,-3
1688,9,16.363636363636363,2.0,1,2
1689,16,24.5,3.0,0,7
1690,48,120.0,15.0,1,-7
1691,29,75.55555555555556,10.0,1,0
1692,98,281.7142857142857,34.0,1,-6
1693,18,42.0,6.0,1,0
1694,15,60.0,9.0,1,-1
1695,71,375.0,40.0,1,1
1696,9,27.333333333333332,4.0,1,1
1697,45,90.0,12.0,1,21
1698,11,7.1,1.0,1,4
1699,11,58.18181818181818,8.0,1,4
1700,100,497.0,71.0,1,45
1701,8,65.1,7.0,1,3
1702,20,71.66666666666667,10.0,1,3
1703,10,44.25,6.0,0,0
1704,11,58.666666666666664,8.0,0,5
1705,68,150.875,17.0,1,-7
1706,27,155.25,23.0,1,-2
1707,12,57.166666666666664,7.0,1,2
1708,21,65.14285714285714,8.0,0,6
1709,15,84.54545454545455,10.0,1,-2
1710,21,15.0,2.0,0,-2
1711,19,46.2,6.0,1,9
1712,23,147.33333333333334,17.0,0,8
1713,78,393.14285714285717,43.0,1,23
1714,16,25.2,3.0,0,0
1715,45,24.333333333333332,3.0,0,22
1716,25,103.63636363636364,15.0,1,1
1717,13,79.5,9.0,1,4
1718,34,112.5,18.0,1,9
1719,18,56.4,6.0,1,0
1720,20,57.0,6.0,0,-2
1721,44,272.22222222222223,35.0,1,-4
1722,11,83.57142857142857,9.0,1,2
1723,36,144.5,17.0,1,9
1724,17,91.66666666666667,15.0,1,2
1725,34,46.4,8.0,1,15
1726,48,225.0,30.0,1,22
1727,33,70.83333333333333,10.0,0,0
1728,13,72.0,10.0,1,-2
1729,12,38.333333333333336,5.0,1,4
1730,13,11.333333333333334,2.0,1,-2
1731,25,118.4,16.0,1,0
1732,90,195.0,26.0,1,5
1733,37,173.25,21.0,1,-3
1734,40,202.5,20.0,1,11
1735,26,44.0,11.0,1,10
1736,16,39.0,6.0,0,3
1737,62,287.0,35.0,1,30
1738,17,95.71428571428571,10.0,1,4
1739,62,295.625,55.0,1,23
1740,45,313.5,38.0,1,-8
1741,21,112.0,16.0,1,2
1742,14,96.0,12.0,0,5
1743,11,78.0,9.0,1,5
1744,37,117.6,14.0,1,4
1745,9,34.857142857142854,4.0,1,2
1746,26,155.0,20.0,1,-2
1747,85,109.33333333333333,12.0,1,16
1748,31,249.0,27.0,1,12
1749,15,93.33333333333333,10.0,1,0
1750,25,128.0,16.0,1,3
1751,50,125.0,15.0,1,-1
1752,45,130.0,15.0,1,3
1753,24,194.25,21.0,1,5
1754,7,12.0,2.0,0,0
1755,95,332.5,35.0,1,-9
1756,39,206.1818181818182,27.0,1,-4
1757,10,24.0,4.0,0,1
1758,27,20.333333333333332,2.0,1,9
1759,74,128.57142857142858,20.0,1,7
1760,20,99.66666666666667,13.0,1,0
1761,16,98.0,10.0,1,1
1762,32,205.2,27.0,1,-2
1763,23,68.0,9.0,1,3
1764,41,147.85714285714286,23.0,1,3
1765,9,44.0,6.0,1,1
1766,69,49.5,6.0,0,-1
1767,27,52.0,8.0,1,-5
1768,9,13.2,2.0,1,2
1769,31,217.5,29.0,1,11
1770,59,84.0,12.0,1,2
1771,7,21.857142857142858,3.0,0,-1
1772,8,36.57142857142857,4.0,1,-1
1773,24,182.85714285714286,20.0,1,2
1774,11,47.0,7.0,0,4
1775,6,18.6,3.0,1,0
1776,12,78.3,9.0,1,5
1777,16,43.5,6.0,1,-2
1778,62,274.7,41.0,1,23
1779,18,54.833333333333336,7.0,1,0
1780,153,232.5,31.0,1,53
1781,14,97.14285714285714,10.0,1,4
1782,32,150.0,20.0,1,-1
1783,21,145.63636363636363,18.0,1,10
1784,58,110.5,13.0,1,25
1785,57,360.0,45.0,1,19
1786,11,14.666666666666666,2.0,0,0
1787,21,145.6,14.0,1,-3
1788,32,97.16666666666667,11.0,0,13
1789,6,23.625,3.0,1,0
1790,27,168.0,21.0,1,13
1791,61,198.0,33.0,1,-12
1792,47,324.0,36.0,1,14
1793,70,120.33333333333333,19.0,1,3
1794,12,19.5,2.0,1,-1
1795,13,16.0,2.0,0,5
1796,78,144.0,21.0,1,12
1797,10,9.166666666666666,1.0,0,3
1798,31,161.0,23.0,1,0
1799,15,83.28571428571429,11.0,1,3
1800,24,60.8,8.0,1,-2
1801,10,7.1,1.0,0,3
1802,12,18.0,2.0,1,0
1803,36,110.5,17.0,1,17
1804,54,83.6,11.0,1,10
1805,8,39.375,5.0,0,0
1806,43,178.5,21.0,0,2
1807,24,150.0,18.0,0,0
1808,23,76.66666666666667,10.0,1,7
1809,9,52.2,6.0,1,0
1810,10,18.6,3.0,0,0
1811,8,14.571428571428571,2.0,1,0
1812,10,40.0,5.0,0,0
1813,62,113.33333333333333,15.0,1,20
1814,26,42.0,6.0,1,8
1815,28,92.88888888888889,11.0,1,0
1816,27,95.33333333333333,13.0,0,0
1817,35,200.57142857142858,27.0,1,5
1818,23,20.25,3.0,1,3
1819,11,14.666666666666666,2.0,0,2
1820,12,36.25,5.0,1,2
1821,10,47.0,7.0,0,0
1822,34,101.75,11.0,1,16
1823,20,40.0,7.0,1,4
1824,89,234.0,39.0,1,-4
1825,13,84.28571428571429,10.0,1,2
1826,11,24.75,3.0,0,3
1827,7,35.5,4.0,1,0
1828,6,16.0,2.0,1,1
1829,12,43.0,6.0,1,-1
1830,21,62.0,7.0,1,0
1831,12,18.4,2.0,0,4
1832,54,358.3333333333333,43.0,1,6
1833,107,125.71428571428571,16.0,1,15
1834,19,37.5,5.0,0,5
1835,33,78.46153846153847,10.0,0,0
1836,15,88.0,11.0,0,2
1837,10,8.125,1.0,0,3
1838,95,540.0,81.0,1,47
1839,21,67.66666666666667,7.0,1,9
1840,23,47.0,7.0,1,-2
1841,8,9.0,1.0,0,0
1842,55,379.25,41.0,1,-5
1843,14,56.57142857142857,6.0,0,-2
1844,40,78.42857142857143,9.0,1,2
1845,12,65.8,7.0,1,0
1846,18,80.0,10.0,1,0
1847,111,841.4285714285714,95.0,1,16
1848,10,61.333333333333336,8.0,1,-1
1849,18,90.0,14.0,0,-2
1850,30,19.142857142857142,2.0,1,11
1851,74,86.66666666666667,13.0,1,21
1852,38,206.8181818181818,25.0,1,0
1853,11,37.0,5.0,1,4
1854,11,44.0,5.0,1,0
1855,33,232.5,31.0,1,-6
1856,8,52.888888888888886,7.0,1,2
1857,53,184.8,28.0,1,7
1858,36,52.5,7.0,1,0
1859,26,139.28571428571428,15.0,1,5
1860,36,11.2,2.0,1,-6
1861,21,30.0,4.0,0,5
1862,10,53.0,7.0,0,3
1863,40,407.0,37.0,1,-4
1864,11,35.0,5.0,0,-1
1865,24,123.42857142857143,16.0,1,-1
1866,58,187.0,22.0,1,25
1867,14,0.0,0.0,0,4
1868,31,220.5,21.0,1,4
1869,46,132.0,22.0,1,-7
1870,41,315.7142857142857,34.0,1,20
1871,32,144.5,17.0,1,6
1872,45,234.0,26.0,1,18
1873,29,166.77777777777777,19.0,0,0
1874,8,10.333333333333334,1.0,1,0
1875,26,104.0,13.0,1,12
1876,54,290.25,43.0,1,19
1877,105,440.0,44.0,1,43
1878,92,81.25,13.0,1,38
1879,20,25.8,3.0,0,0
1880,22,45.0,6.0,1,-1
1881,14,45.333333333333336,6.0,1,5
1882,20,106.4,14.0,1,7
1883,43,200.57142857142858,27.0,1,19
1884,17,112.0,16.0,1,0
1885,20,41.25,5.0,1,1
1886,19,86.625,11.0,0,4
1887,15,87.0,9.0,1,3
1888,13,8.88888888888889,1.0,0,0
1889,60,120.0,15.0,1,-11
1890,16,122.77777777777777,13.0,1,0
1891,54,45.38461538461539,5.0,0,22
1892,11,66.6,9.0,1,0
1893,12,56.0,7.0,1,0
1894,15,41.0,6.0,1,3
1895,9,30.6,3.0,1,3
1896,5,7.571428571428571,1.0,1,1
1897,33,205.11111111111111,26.0,1,6
1898,38,271.9230769230769,35.0,1,-6
1899,23,86.14285714285714,9.0,1,2
1900,15,31.0,4.0,0,-2
1901,14,12.75,2.0,0,3
1902,48,186.0,24.0,1,14
1903,12,53.666666666666664,7.0,1,2
1904,15,65.33333333333333,7.0,0,2
1905,28,228.0,24.0,1,0
1906,14,44.8,8.0,1,3
1907,83,189.2,22.0,1,19
1908,27,117.0909090909091,14.0,0,1
1909,9,34.285714285714285,4.0,0,1
1910,418,2244.375,285.0,1,196
1911,336,2270.6666666666665,262.0,1,-67
1912,17,50.57142857142857,6.0,1,0
1913,16,68.0,10.0,0,7
1914,35,73.5,9.0,1,6
1915,48,158.0,16.0,1,-5
1916,8,20.142857142857142,3.0,1,1
1917,30,186.83333333333334,19.0,1,-3
1918,10,17.25,2.0,0,0
1919,37,225.0,25.0,1,2
1920,17,62.333333333333336,11.0,0,4
1921,8,8.375,1.0,1,2
1922,11,68.25,7.0,1,-1
1923,23,111.8,13.0,1,-2
1924,17,45.0,5.0,1,5
1925,41,147.71428571428572,22.0,1,19
1926,13,33.6,4.0,1,2
1927,11,44.0,7.0,1,2
1928,37,163.4,19.0,0,8
1929,13,54.857142857142854,6.0,0,2
1930,48,178.2,27.0,1,-7
1931,40,27.428571428571427,4.0,1,4
1932,10,39.0,6.0,1,0
1933,96,645.1666666666666,79.0,1,0
1934,21,14.222222222222221,2.0,1,5
1935,52,239.14285714285714,27.0,1,7
1936,8,9.714285714285714,1.0,0,2
1937,9,37.5,4.0,1,1
1938,19,17.5,2.0,0,-3
1939,44,265.7142857142857,31.0,1,21
1940,12,82.0,10.0,0,5
1941,15,81.11111111111111,10.0,1,-1
1942,66,133.33333333333334,15.0,1,9
1943,10,24.5,3.0,1,0
1944,30,36.75,7.0,1,0
1945,19,123.5,13.0,0,-3
1946,61,394.4,58.0,1,-8
1947,8,6.666666666666667,1.0,1,-1
1948,43,108.0,15.0,1,-1
1949,9,25.0,3.0,0,3
1950,37,120.0,12.0,1,14
1951,167,1065.0,142.0,1,40
1952,39,117.0,13.0,0,-1
1953,11,50.625,5.0,0,2
1954,8,27.428571428571427,3.0,0,1
1955,37,136.0,17.0,1,0
1956,33,59.111111111111114,7.0,0,0
1957,24,80.0,10.0,0,11
1958,14,54.0,6.0,1,1
1959,11,47.25,7.0,0,1
1960,125,426.6666666666667,64.0,1,44
1961,15,43.0,5.0,0,4
1962,20,67.2,8.0,0,9
1963,12,28.0,4.0,1,-1
1964,7,23.625,3.0,0,1
1965,24,93.33333333333333,14.0,1,-4
1966,16,52.285714285714285,6.0,0,1
1967,14,62.666666666666664,8.0,1,5
1968,17,68.57142857142857,8.0,0,0
1969,16,43.75,5.0,1,2
1970,16,82.5,11.0,0,4
1971,14,14.222222222222221,2.0,0,0
1972,11,75.6,9.0,1,1
1973,20,69.75,9.0,1,2
1974,34,50.57142857142857,6.0,1,7
1975,14,7.7272727272727275,1.0,1,-2
1976,7,17.25,2.0,1,3
1977,36,219.85714285714286,27.0,1,-6
1978,12,60.8,8.0,1,0
1979,9,16.0,2.0,0,3
1980,7,17.8,2.0,0,0
1981,31,21.0,3.0,0,5
1982,84,92.4,12.0,1,11
1983,16,84.0,11.0,1,7
1984,19,66.0,11.0,1,1
1985,12,64.0,7.0,1,3
1986,39,205.2,27.0,1,-5
1987,10,10.0,2.0,0,0
1988,20,58.333333333333336,7.0,1,5
1989,38,118.4,16.0,1,4
1990,79,454.2857142857143,53.0,1,35
1991,12,80.0,10.0,1,2
1992,14,73.6,8.0,1,1
1993,46,323.9,41.0,1,2
1994,15,84.0,9.0,1,1
1995,17,110.5,13.0,1,0
1996,37,56.4,6.0,1,7
1997,67,225.0,25.0,1,24
1998,62,56.4,6.0,1,19
1999,39,264.0,33.0,1,-7
2000,13,47.0,6.0,0,6
2001,16,83.2,8.0,1,4
2002,58,234.66666666666666,32.0,1,-11
2003,56,106.8,12.0,0,13
2004,12,40.0,5.0,1,-2
2005,38,44.0,6.0,0,13
2006,29,57.5,7.0,0,0
2007,20,83.57142857142857,9.0,1,7
2008,14,58.5,9.0,1,5
2009,29,44.25,6.0,0,5
2010,28,147.25,19.0,1,-1
2011,12,68.75,10.0,1,1
2012,37,198.25,26.0,1,16
2013,14,6.8,1.0,1,4
2014,11,48.0,5.0,1,-1
2015,19,37.0,4.0,0,5
2016,41,101.83333333333333,13.0,0,5
2017,17,112.0,14.0,1,-1
2018,6,32.36363636363637,4.0,1,0
2019,47,56.0,7.0,1,4
2020,13,28.8,4.0,1,0
2021,18,67.66666666666667,7.0,1,-1
2022,65,202.88888888888889,22.0,1,26
2023,33,225.0,25.0,1,13
2024,70,184.875,29.0,1,-10
2025,58,134.0,14.0,1,-10
2026,44,95.45454545454545,14.0,0,7
2027,39,82.0,10.0,1,-3
2028,10,44.285714285714285,5.0,0,0
2029,14,46.285714285714285,6.0,1,6
2030,22,140.8,16.0,1,1
2031,61,303.3333333333333,39.0,1,30
2032,39,224.0,28.0,1,8
2033,51,264.0,32.0,1,14
2034,28,91.0,13.0,1,6
2035,33,195.0,26.0,1,9
2036,18,82.5,10.0,1,4
2037,43,255.0,30.0,1,6
2038,19,118.0,16.0,1,8
2039,13,33.2,4.0,1,3
2040,7,22.125,3.0,0,1
2041,117,905.625,105.0,1,-20
2042,92,294.0,30.0,1,44
2043,29,62.857142857142854,8.0,1,11
2044,15,108.0,12.0,1,-1
2045,15,31.333333333333332,4.0,1,-2
2046,41,120.71428571428571,13.0,1,9
2047,56,129.0,12.0,1,24
2048,12,27.666666666666668,4.0,0,2
2049,126,399.0,42.0,1,56
2050,13,43.2,6.0,1,1
2051,21,108.0,15.0,1,2
2052,11,43.2,6.0,0,1
2053,31,199.5,21.0,1,2
2054,9,69.0,8.0,0,0
2055,33,81.0,9.0,1,9
2056,28,181.0909090909091,24.0,1,-3
2057,142,705.0,94.0,1,-27
2058,21,97.5,13.0,1,3
2059,17,130.0,15.0,0,7
2060,53,388.5,37.0,1,22
2061,25,88.0,11.0,1,11
2062,55,370.5,39.0,1,25
2063,14,46.25,5.0,0,6
2064,34,60.0,6.0,1,15
2065,38,185.71428571428572,20.0,1,1
2066,24,114.83333333333333,13.0,1,0
2067,47,155.125,17.0,1,15
2068,16,112.8,12.0,1,-2
2069,33,89.14285714285714,12.0,1,15
2070,70,249.6,32.0,1,-7
2071,20,108.33333333333333,13.0,1,1
2072,54,198.21428571428572,25.0,1,8
2073,19,79.71428571428571,9.0,0,9
2074,94,282.75,39.0,1,-3
2075,74,140.55555555555554,23.0,1,-4
2076,13,48.0,6.0,0,5
2077,45,268.3333333333333,35.0,1,-3
2078,18,15.0,2.0,0,0
2079,9,60.44444444444444,8.0,1,0
2080,45,222.0,37.0,1,0
2081,11,17.25,2.0,0,1
2082,11,35.333333333333336,4.0,0,4
2083,28,117.0,13.0,1,-3
2084,20,121.14285714285714,16.0,1,8
2085,15,32.0,4.0,0,0
2086,14,65.25,9.0,0,-1
2087,17,18.75,3.0,1,1
2088,50,210.8,31.0,1,14
2089,27,51.0,6.0,1,2
2090,45,58.8,7.0,0,5
2091,33,135.0,15.0,1,15
2092,26,180.16666666666666,23.0,1,4
2093,19,19.25,2.0,1,-3
2094,5,6.777777777777778,1.0,0,0
2095,33,69.0,7.0,1,1
2096,20,80.0,11.0,1,7
2097,65,295.0,30.0,1,-3
2098,47,152.25,29.0,1,17
2099,40,289.0,34.0,1,17
2100,19,88.83333333333333,13.0,1,2
2101,42,417.85714285714283,39.0,1,8
2102,22,72.0,8.0,1,1
2103,12,51.0,6.0,1,3
2104,8,33.142857142857146,4.0,1,3
2105,35,166.66666666666666,25.0,1,0
2106,12,32.57142857142857,4.0,1,1
2107,40,174.28571428571428,20.0,1,3
2108,18,0.0,0.0,0,0
2109,6,32.0,4.0,0,0
2110,14,89.14285714285714,12.0,0,5
2111,10,78.4,8.0,1,0
2112,22,135.71428571428572,19.0,1,8
2113,9,28.5,6.0,1,2
2114,47,263.25,27.0,1,0
2115,56,152.0,19.0,1,14
2116,12,41.666666666666664,5.0,1,2
2117,31,29.0,3.0,0,1
2118,17,40.0,5.0,1,0
2119,25,132.0,12.0,1,6
2120,12,55.0,6.0,1,1
2121,18,61.714285714285715,9.0,1,-3
2122,11,65.33333333333333,8.0,0,4
2123,13,66.0,7.0,1,1
2124,21,8.125,1.0,0,5
2125,7,19.428571428571427,2.0,0,3
2126,11,47.25,7.0,1,4
2127,85,490.0,70.0,1,-2
2128,11,35.0,5.0,0,5
2129,11,53.0,7.0,1,4
2130,35,162.46153846153845,22.0,1,0
2131,29,175.66666666666666,17.0,1,0
2132,5,33.333333333333336,4.0,1,0
2133,12,102.5,10.0,0,0
2134,64,295.0,35.0,1,28
2135,47,160.0,20.0,1,-2
2136,48,285.0,45.0,1,3
2137,14,81.0,10.0,1,6
2138,19,138.125,17.0,1,5
2139,18,77.14285714285714,9.0,0,8
2140,15,98.0,12.0,1,1
2141,18,73.5,7.0,1,-2
2142,20,107.25,13.0,1,4
2143,17,86.14285714285714,9.0,1,-1
2144,13,72.72727272727273,10.0,1,4
2145,16,34.166666666666664,5.0,1,2
2146,23,104.0,13.0,1,-3
2147,51,313.3333333333333,40.0,1,-9
2148,13,58.625,7.0,1,5
2149,10,57.166666666666664,7.0,1,2
2150,18,123.75,15.0,1,5
2151,23,140.0,16.0,1,10
2152,28,162.0,18.0,1,13
2153,10,49.5,6.0,1,4
2154,46,127.5,15.0,0,13
2155,43,225.25,34.0,1,6
2156,54,172.8,27.0,1,10
2157,83,93.33333333333333,14.0,1,31
2158,51,108.0,12.0,0,-8
2159,19,69.66666666666667,11.0,1,4
2160,21,93.33333333333333,10.0,1,8
2161,10,54.6,7.0,0,2
2162,26,115.2,16.0,1,12
2163,25,83.2,16.0,1,3
2164,57,146.66666666666666,20.0,0,-9
2165,28,73.66666666666667,13.0,0,3
2166,13,44.4,6.0,0,4
2167,32,127.5,15.0,1,11
2168,36,118.125,15.0,1,17
2169,30,129.0,18.0,1,9
2170,25,38.75,5.0,1,6
2171,26,62.125,7.0,0,3
2172,23,87.77777777777777,10.0,1,1
2173,45,230.4,32.0,1,9
2174,19,102.0,12.0,1,-1
2175,21,135.0,18.0,1,-4
2176,10,18.75,3.0,0,4
2177,10,51.42857142857143,8.0,1,4
2178,9,3.0,1.0,1,-1
2179,23,114.375,15.0,1,0
2180,66,153.0,18.0,1,-12
2181,59,200.0,20.0,1,-2
2182,55,29.0,4.0,1,27
2183,9,59.2,8.0,1,-1
2184,33,153.0,17.0,1,14
2185,187,425.14285714285717,62.0,1,32
2186,40,0.0,0.0,1,-3
2187,40,140.25,17.0,1,13
2188,21,44.166666666666664,5.0,0,7
2189,19,140.0,14.0,1,7
2190,102,452.3333333333333,59.0,1,45
2191,30,104.5,11.0,1,0
2192,114,714.0,102.0,1,51
2193,17,56.0,8.0,1,0
2194,30,128.27272727272728,17.0,1,0
2195,11,59.0,6.0,1,2
2196,12,38.0,5.0,1,2
2197,28,36.25,5.0,1,12
2198,37,117.0,13.0,1,13
2199,40,205.33333333333334,28.0,1,11
2200,10,18.6,3.0,0,2
2201,19,158.22222222222223,16.0,1,3
2202,29,170.0,20.0,1,0
2203,6,15.142857142857142,2.0,0,-1
2204,34,193.75,25.0,1,0
2205,19,35.0,5.0,0,8
2206,124,255.5,35.0,1,-16
2207,19,180.2,17.0,1,0
2208,20,119.77777777777777,14.0,1,-3
2209,28,171.11111111111111,22.0,1,12
2210,44,46.666666666666664,6.0,1,16
2211,11,9.666666666666666,1.0,1,3
2212,11,18.0,2.0,0,3
2213,14,54.666666666666664,8.0,1,6
2214,44,68.625,9.0,1,-4
2215,13,58.8,7.0,1,4
2216,20,77.0,9.0,1,-2
2217,42,104.0,13.0,1,12
2218,48,85.71428571428571,10.0,1,19
2219,46,141.66666666666666,17.0,0,7
2220,12,88.0,11.0,0,2
2221,45,214.66666666666666,28.0,1,0
2222,23,127.5,17.0,1,-2
2223,33,71.27272727272727,8.0,0,8
2224,57,166.0,18.0,1,17
2225,36,129.2,17.0,1,-5
2226,7,50.666666666666664,6.0,0,3
2227,11,7.166666666666667,1.0,0,0
2228,18,102.14285714285714,13.0,1,6
2229,16,82.8,9.0,1,-1
2230,24,98.0,14.0,1,9
2231,18,41.25,6.0,1,0
2232,66,50.4,8.0,1,21
2233,21,23.0,3.0,1,5
2234,8,10.666666666666666,2.0,0,0
2235,44,128.57142857142858,15.0,0,-6
2236,8,15.2,2.0,1,3
2237,145,832.0,96.0,1,6
2238,29,86.625,11.0,0,-1
2239,18,77.14285714285714,9.0,1,3
2240,24,45.0,5.0,1,9
2241,21,72.85714285714286,10.0,1,6
2242,11,14.666666666666666,2.0,1,-2
2243,25,129.83333333333334,19.0,1,8
2244,73,382.6666666666667,41.0,1,21
2245,42,175.0,25.0,1,5
2246,9,55.22222222222222,7.0,1,0
2247,204,1095.7142857142858,130.0,1,-27
2248,25,122.77777777777777,17.0,0,-4
2249,15,94.71428571428571,13.0,1,7
2250,9,22.2,3.0,1,0
2251,46,242.66666666666666,28.0,1,9
2252,12,34.5,5.0,0,0
2253,15,49.0,7.0,0,0
2254,20,107.71428571428571,13.0,0,-3
2255,58,235.71428571428572,25.0,1,3
2256,14,75.6,9.0,0,6
2257,68,291.8888888888889,37.0,1,20
2258,31,74.25,9.0,0,6
2259,14,96.0,12.0,1,4
2260,34,200.2,26.0,1,15
2261,18,73.33333333333333,8.0,1,5
2262,23,74.0,12.0,1,9
2263,37,73.63636363636364,10.0,0,10
2264,28,45.5,7.0,1,4
2265,15,54.857142857142854,6.0,1,7
2266,9,42.0,6.0,0,-1
2267,25,65.25,9.0,0,-3
2268,8,35.0,5.0,0,0
2269,10,34.666666666666664,4.0,1,0
2270,13,77.0,11.0,1,6
2271,49,319.0,33.0,1,6
2272,161,1096.0,137.0,1,-27
2273,14,69.66666666666667,11.0,0,2
2274,52,168.0,24.0,1,2
2275,21,81.6,12.0,0,2
2276,14,58.0,8.0,1,6
2277,9,40.0,5.0,0,4
2278,38,193.33333333333334,20.0,1,15
2279,28,162.0,24.0,1,1
2280,34,240.5,26.0,1,10
2281,17,104.0,12.0,1,5
2282,5,0.0,0.0,0,0
2283,28,80.1,9.0,1,6
2284,15,51.625,7.0,1,3
2285,12,76.57142857142857,8.0,0,1
2286,26,109.28571428571429,15.0,1,0
2287,33,44.0,7.0,1,-4
2288,56,214.66666666666666,28.0,1,18
2289,10,8.25,1.0,0,0
2290,64,97.5,15.0,1,24
2291,8,38.333333333333336,5.0,0,-1
2292,20,53.25,6.0,1,1
2293,11,56.0,8.0,0,-1
2294,13,7.0,1.0,0,4
2295,15,110.5,13.0,1,-1
2296,52,136.66666666666666,20.0,1,-1
2297,12,9.25,1.0,1,3
2298,83,204.0,28.0,1,41
2299,11,16.0,2.0,0,0
2300,13,46.375,7.0,1,4
2301,12,56.0,7.0,0,3
2302,38,183.33333333333334,30.0,1,-3
2303,24,195.0,20.0,1,5
2304,48,87.42857142857143,12.0,1,-9
2305,45,238.33333333333334,26.0,1,-1
2306,17,48.4,11.0,1,1
2307,19,85.0,10.0,1,-1
